segment,name,placeId,mapsUrl,categoryName,categories,address,district,city,phone,hasWebsite,websiteUrl,rating,reviewsCount,hasOpeningHours,isClosed,matchedSearchTerms,missingSearchTerms,matchedSegments,missingSegments,matchedSearchTermCount,firstMatchedSearchTerm,searchCoverageNote,searchCoverageSignal,score,bucket,reasons,rawRecordCount,collectedAt,latitude,longitude
guzellik salonu,Hamdi Kuaför,ChIJb_PFTbqryhQRJHPabVt8HN4,https://www.google.com/maps/search/?api=1&query=Hamdi%20Kuaf%C3%B6r&query_place_id=ChIJb_PFTbqryhQRJHPabVt8HN4,Hairdresser,Hairdresser,"Haraççı, Gürsoy Sk. No:7, 34000 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 551 965 79 91,False,,,0,True,False,kuaför,berber | erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuafor | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,kuaför,"kuaför ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuafor, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,3,review,yorum yok | puan yok | tek arama teriminde gorundu,1,2026-04-22T16:06:58.869Z,41.1819256,28.7134751
guzellik salonu,Kuaför Tülay,ChIJUTNTH7GryhQR8o1NSyZP4Cc,https://www.google.com/maps/search/?api=1&query=Kuaf%C3%B6r%20T%C3%BClay&query_place_id=ChIJUTNTH7GryhQR8o1NSyZP4Cc,Hairdresser,Hairdresser,"Merkez mahallesi, Filika Sk. no1, 34000 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 543 665 53 51,False,,,0,True,False,kuaför,berber | erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuafor | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,kuaför,"kuaför ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuafor, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,3,review,yorum yok | puan yok | tek arama teriminde gorundu,1,2026-04-22T16:07:07.884Z,41.1847089,28.7364934
guzellik salonu,Lina’s Touch Beauty,ChIJt_oF1RJXtRQRSQFP2gN0_Rw,https://www.google.com/maps/search/?api=1&query=Lina%E2%80%99s%20Touch%20Beauty&query_place_id=ChIJt_oF1RJXtRQRSQFP2gN0_Rw,Beauty salon,Beauty salon,"Murat Çeşme, Oluşum Sk. No:6/1, 34535 Büyükçekmece/İstanbul, Türkiye",Arnavutkoy,Büyükçekmece,+90 544 338 74 55,False,,,0,True,False,guzellik salonu,berber | erkek kuaforu | erkek kuaförü | barbershop | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,guzellik salonu,"guzellik salonu ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,3,review,yorum yok | puan yok | tek arama teriminde gorundu,1,2026-04-22T16:05:40.283Z,41.1638924,28.6224565
guzellik salonu,Sibel Bilici kuaför gelin evi,ChIJ5SNDEcmtyhQRAlqGPm4uU9M,https://www.google.com/maps/search/?api=1&query=Sibel%20Bilici%20kuaf%C3%B6r%20gelin%20evi&query_place_id=ChIJ5SNDEcmtyhQRAlqGPm4uU9M,Hairdresser,Hairdresser,"Bolluca, Orhaniye Sk. no42, 34287 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 536 997 26 75,False,,,0,True,False,kuaför,berber | erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuafor | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,kuaför,"kuaför ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuafor, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,3,review,yorum yok | puan yok | tek arama teriminde gorundu,1,2026-04-22T16:07:16.116Z,41.2028797,28.7687194
guzellik salonu,Symbeautykuaforunuz,ChIJkyBWX3pXtRQRP-i5hSpJOrY,https://www.google.com/maps/search/?api=1&query=Symbeautykuaforunuz&query_place_id=ChIJkyBWX3pXtRQRP-i5hSpJOrY,Hair salon,Hair salon,"Cahit Sıtkı Tarancı Caddesi Vefa Konutları, Hadımköy, C Blok, 34000 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 546 843 05 48,False,,,0,True,False,guzellik salonu,berber | erkek kuaforu | erkek kuaförü | barbershop | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,guzellik salonu,"guzellik salonu ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,3,review,yorum yok | puan yok | tek arama teriminde gorundu,1,2026-04-22T16:05:36.893Z,41.1856665,28.6118147
guzellik salonu,Sıla bayan kuaför,ChIJW5ANCc5ZtRQRGvoV6cOpHpU,https://www.google.com/maps/search/?api=1&query=S%C4%B1la%20bayan%20kuaf%C3%B6r&query_place_id=ChIJW5ANCc5ZtRQRGvoV6cOpHpU,Hairdresser,Hairdresser,"Ömerli, Terme Cad Kiptaş AVM no.8 iç kapı no14, 34204 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 506 153 98 00,False,,,0,True,False,bayan kuaforu,berber | erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,bayan kuaforu,"bayan kuaforu ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,3,review,yorum yok | puan yok | tek arama teriminde gorundu,1,2026-04-22T16:07:49.058Z,41.1109615,28.6390131
guzellik salonu,Vipplusbeauty6,ChIJ50mRGNuryhQRxaaGqTmWabk,https://www.google.com/maps/search/?api=1&query=Vipplusbeauty6&query_place_id=ChIJ50mRGNuryhQRxaaGqTmWabk,Beauty salon,Beauty salon,"Merkez mah, Eski Edirne Cd. No:1249 kat 1 daire 2, 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 536 692 79 48,False,,,0,True,False,beauty salon,berber | erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım,guzellik salonu,berber,1,beauty salon,"beauty salon ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım ile cikmadi",tek-terim,3,review,yorum yok | puan yok | tek arama teriminde gorundu,1,2026-04-22T16:07:33.582Z,41.1833017,28.7413721
guzellik salonu,Yüzgüleç Kuaför,ChIJ04LyB0RZtRQR5v-GVIeNmRI,https://www.google.com/maps/search/?api=1&query=Y%C3%BCzg%C3%BCle%C3%A7%20Kuaf%C3%B6r&query_place_id=ChIJ04LyB0RZtRQR5v-GVIeNmRI,Hairdresser,Hairdresser,"Deliklikaya mahllesi Köyiçi dükkan 12, 34000 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 501 015 47 65,False,,,0,True,False,bayan kuaforu,berber | erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,bayan kuaforu,"bayan kuaforu ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,3,review,yorum yok | puan yok | tek arama teriminde gorundu,1,2026-04-22T16:07:50.673Z,41.1110516,28.6541536
guzellik salonu,Zaza Kuafor Ladies Salk,ChIJ89CzcAABoEARth848S09jkQ,https://www.google.com/maps/search/?api=1&query=Zaza%20Kuafor%20Ladies%20Salk&query_place_id=ChIJ89CzcAABoEARth848S09jkQ,Beauty salon,Beauty salon,"Durusu, Taştepeler Sk., 34557 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 530 734 28 63,False,,,0,True,False,guzellik salonu,berber | erkek kuaforu | erkek kuaförü | barbershop | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,guzellik salonu,"guzellik salonu ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,3,review,yorum yok | puan yok | tek arama teriminde gorundu,1,2026-04-22T16:06:07.342Z,41.3029983,28.6774566
guzellik salonu,Zeynailslashes,ChIJsXbxVQCryhQRuOYnp_U0LB4,https://www.google.com/maps/search/?api=1&query=Zeynailslashes&query_place_id=ChIJsXbxVQCryhQRuOYnp_U0LB4,Beauty salon,Beauty salon,"Arnavutköy Merkez, Eski Edirne Cd., 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 532 776 05 19,False,,,0,True,False,beauty salon,berber | erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım,guzellik salonu,berber,1,beauty salon,"beauty salon ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım ile cikmadi",tek-terim,3,review,yorum yok | puan yok | tek arama teriminde gorundu,1,2026-04-22T16:07:36.129Z,41.1830312,28.7416372
guzellik salonu,Şükran Şahin Saç ve Türban Tasarım Salonu,ChIJmYb5HFxXtRQR0Q2voKm4NiI,https://www.google.com/maps/search/?api=1&query=%C5%9E%C3%BCkran%20%C5%9Eahin%20Sa%C3%A7%20ve%20T%C3%BCrban%20Tasar%C4%B1m%20Salonu&query_place_id=ChIJmYb5HFxXtRQR0Q2voKm4NiI,Hairdresser,Hairdresser,"Hastane, Hastane Mahallesi Caddesi No: 19-23, 34555 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 532 769 17 44,False,,,0,True,False,guzellik salonu,berber | erkek kuaforu | erkek kuaförü | barbershop | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,guzellik salonu,"guzellik salonu ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,3,review,yorum yok | puan yok | tek arama teriminde gorundu,1,2026-04-22T16:05:34.858Z,41.15599,28.6206745
guzellik salonu,Özel İstanbul Estetik Polikliniği,ChIJ35xP5yC6yhQROTBo5UBaSxA,https://www.google.com/maps/search/?api=1&query=%C3%96zel%20%C4%B0stanbul%20Estetik%20Poliklini%C4%9Fi&query_place_id=ChIJ35xP5yC6yhQROTBo5UBaSxA,Beauty salon,Beauty salon,"Kırmaştı Mah. No:48, 34000 İstanbul, Türkiye",Arnavutkoy,Arnavutköy,,False,,4.1,26,False,False,beauty salon,berber | erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım,guzellik salonu,berber,1,beauty salon,"beauty salon ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım ile cikmadi",tek-terim,2,drop,telefon eksik | saat bilgisi eksik | tek arama teriminde gorundu,1,2026-04-22T16:07:36.304Z,41.1816143,28.7443075
guzellik salonu,Menekşe Bayan Kuaför,ChIJN_B6BcKryhQRAhMbkFKLVmA,https://www.google.com/maps/search/?api=1&query=Menek%C5%9Fe%20Bayan%20Kuaf%C3%B6r&query_place_id=ChIJN_B6BcKryhQRAhMbkFKLVmA,Hair salon,Hair salon,"Arnavutköy Merkez, Ayşıl Sk. No:17, 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,,False,,2.2,17,False,False,kuaför,berber | erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuafor | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,kuaför,"kuaför ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuafor, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,2,drop,telefon eksik | saat bilgisi eksik | tek arama teriminde gorundu,1,2026-04-22T16:07:05.776Z,41.1833256,28.7424952
guzellik salonu,Liva Bayan Kuaförü,ChIJN_wVluyryhQR8CIEz9bMQ-k,https://www.google.com/maps/search/?api=1&query=Liva%20Bayan%20Kuaf%C3%B6r%C3%BC&query_place_id=ChIJN_wVluyryhQR8CIEz9bMQ-k,Hair salon,Hair salon,"Anadolu, Kıymetli Sk. No:1, 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,,False,,3.9,16,False,False,bayan kuaforu,berber | erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,bayan kuaforu,"bayan kuaforu ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,2,drop,telefon eksik | saat bilgisi eksik | tek arama teriminde gorundu,1,2026-04-22T16:07:13.421Z,41.1852356,28.7500492
guzellik salonu,Oscar oto yıkama,ChIJqTqzpGxXtRQRscsvhMBlXFw,https://www.google.com/maps/search/?api=1&query=Oscar%20oto%20y%C4%B1kama&query_place_id=ChIJqTqzpGxXtRQRscsvhMBlXFw,Car wash,Car wash,"Hadımköy, Hadımköy TOKİ Konutları, 34555 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,,False,,4.2,15,False,False,kuafor,berber | erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,kuafor,"kuafor ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,2,drop,telefon eksik | saat bilgisi eksik | tek arama teriminde gorundu,1,2026-04-22T16:05:10.041Z,41.1811903,28.6110764
guzellik salonu,İZ GÜZELLİK SALONU ÖZLEM REMZİYE ULUKAYA,ChIJpXByRQlXtRQRC513Gk40aTI,https://www.google.com/maps/search/?api=1&query=%C4%B0Z%20G%C3%9CZELL%C4%B0K%20SALONU%20%C3%96ZLEM%20REMZ%C4%B0YE%20ULUKAYA&query_place_id=ChIJpXByRQlXtRQRC513Gk40aTI,Hairdresser,Hairdresser | Beauty salon,"Hastane, Balkanlar Sk., 34555 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 531 678 40 39,False,,3.5,8,False,False,guzellik salonu,berber | erkek kuaforu | erkek kuaförü | barbershop | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,guzellik salonu,"guzellik salonu ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,2,drop,yorum dusuk | saat bilgisi eksik | tek arama teriminde gorundu,1,2026-04-22T16:05:58.921Z,41.1526024,28.6215359
guzellik salonu,Hilal güzellik salonu,ChIJMTuQfQCryhQRwT1BPxSbJZ4,https://www.google.com/maps/search/?api=1&query=Hilal%20g%C3%BCzellik%20salonu&query_place_id=ChIJMTuQfQCryhQRwT1BPxSbJZ4,Hair salon,Hair salon,"Taşoluk, Rumeli Cd. No:30, 34283 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,,False,,5,7,True,False,guzellik salonu,berber | erkek kuaforu | erkek kuaförü | barbershop | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,guzellik salonu,"guzellik salonu ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,2,drop,yorum dusuk | telefon eksik | tek arama teriminde gorundu,1,2026-04-22T16:06:18.850Z,41.197477,28.7142655
guzellik salonu,Kuaför Semra,ChIJYaztTFWryhQRj9bWSGr-QWY,https://www.google.com/maps/search/?api=1&query=Kuaf%C3%B6r%20Semra&query_place_id=ChIJYaztTFWryhQRj9bWSGr-QWY,Hairdresser,Hairdresser,"Yunus Emre, Falih Rıfkı Atay Cd. No:44/A, 34285 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,,False,,5,7,True,False,kuafor,berber | erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,kuafor,"kuafor ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,2,drop,yorum dusuk | telefon eksik | tek arama teriminde gorundu,1,2026-04-22T16:07:20.687Z,41.1830637,28.7641647
guzellik salonu,Ada Bayan Kuaförü,ChIJrRPMpdOryhQR8yRB2cOfk1Q,https://www.google.com/maps/search/?api=1&query=Ada%20Bayan%20Kuaf%C3%B6r%C3%BC&query_place_id=ChIJrRPMpdOryhQR8yRB2cOfk1Q,Hair salon,Hair salon,"Arnavutköy Merkez, Fatih Cd. No:93, 34275, 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,,False,,3.4,5,True,False,bayan kuaförü,berber | erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaforu | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,bayan kuaförü,"bayan kuaförü ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaforu, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,2,drop,yorum dusuk | telefon eksik | tek arama teriminde gorundu,1,2026-04-22T16:06:34.284Z,41.184232,28.7410735
guzellik salonu,Esse Bayan Kuaförü Esra,ChIJ57GDTsGryhQRPyyxHKMiGDc,https://www.google.com/maps/search/?api=1&query=Esse%20Bayan%20Kuaf%C3%B6r%C3%BC%20Esra&query_place_id=ChIJ57GDTsGryhQRPyyxHKMiGDc,Hairdresser,Hairdresser,"Arnavutköy Merkez, Birtan Sk. No:2, 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,,False,,3.8,5,True,False,bayan kuaförü,berber | erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaforu | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,bayan kuaförü,"bayan kuaförü ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaforu, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,2,drop,yorum dusuk | telefon eksik | tek arama teriminde gorundu,1,2026-04-22T16:06:23.083Z,41.1858719,28.7376554
guzellik salonu,Kuaför Tayfun,ChIJOewA4_KryhQR6aB1_mK9hCM,https://www.google.com/maps/search/?api=1&query=Kuaf%C3%B6r%20Tayfun&query_place_id=ChIJOewA4_KryhQR6aB1_mK9hCM,Hairdresser,Hairdresser,"Yunus Emre, 30 Ağustos Cd. No:126, 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,,False,,3.8,5,True,False,kuafor,berber | erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,kuafor,"kuafor ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,2,drop,yorum dusuk | telefon eksik | tek arama teriminde gorundu,1,2026-04-22T16:06:44.028Z,41.182839,28.7575165
guzellik salonu,Ömer Akyol Haır Studio,ChIJZ-YmYsqryhQR5wI85IjuyF8,https://www.google.com/maps/search/?api=1&query=%C3%96mer%20Akyol%20Ha%C4%B1r%20Studio&query_place_id=ChIJZ-YmYsqryhQR5wI85IjuyF8,Hairdresser,Hairdresser,"Arnavutköy Merkez, Ayşıl Sk. no:41/A, 34345 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 552 719 34 60,False,,5,5,False,False,beauty salon,berber | erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım,guzellik salonu,berber,1,beauty salon,"beauty salon ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım ile cikmadi",tek-terim,2,drop,yorum dusuk | saat bilgisi eksik | tek arama teriminde gorundu,1,2026-04-22T16:07:34.861Z,41.1823928,28.7442968
guzellik salonu,Bergiz Bayan Kuaförü,ChIJLwA_fvOryhQR1FQmUXBvC1A,https://www.google.com/maps/search/?api=1&query=Bergiz%20Bayan%20Kuaf%C3%B6r%C3%BC&query_place_id=ChIJLwA_fvOryhQR1FQmUXBvC1A,Hairdresser,Hairdresser,"Yunus Emre, Belkıs Sok. No:60, 34275 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,,False,,5,2,True,False,kuaför,berber | erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuafor | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,kuaför,"kuaför ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuafor, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,2,drop,yorum dusuk | telefon eksik | tek arama teriminde gorundu,1,2026-04-22T16:07:15.210Z,41.181523,28.760463
guzellik salonu,Kuaför by halil,ChIJs0J19TqryhQR8rrDotHqQ5M,https://www.google.com/maps/search/?api=1&query=Kuaf%C3%B6r%20by%20halil&query_place_id=ChIJs0J19TqryhQR8rrDotHqQ5M,Hairdresser,Hairdresser,"Anadolu, Şule Sk. no:6/B, 34000 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 553 652 58 69,False,,5,1,False,False,kuaför,berber | erkek kuaforu | erkek kuaförü | barbershop | guzellik salonu | kuafor | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,kuaför,"kuaför ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, guzellik salonu, kuafor, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,2,drop,yorum dusuk | saat bilgisi eksik | tek arama teriminde gorundu,1,2026-04-22T16:07:15.817Z,41.1837549,28.7462355
guzellik salonu,Salon Emre,ChIJj6FxwP9XtRQRk_IF1KLTMxU,https://www.google.com/maps/search/?api=1&query=Salon%20Emre&query_place_id=ChIJj6FxwP9XtRQRk_IF1KLTMxU,Hair salon,Hair salon,"Hadımköy, Cahit Sıtkı Tarancı Cd., 34555 Arnavutköy/İstanbul, Türkiye",Arnavutkoy,Arnavutköy,+90 536 613 14 46,False,,5,1,False,False,guzellik salonu,berber | erkek kuaforu | erkek kuaförü | barbershop | kuafor | kuaför | bayan kuaforu | bayan kuaförü | sac tasarim | saç tasarım | beauty salon,guzellik salonu,berber,1,guzellik salonu,"guzellik salonu ile cikti, berber, erkek kuaforu, erkek kuaförü, barbershop, kuafor, kuaför, bayan kuaforu, bayan kuaförü, sac tasarim, saç tasarım, beauty salon ile cikmadi",tek-terim,2,drop,yorum dusuk | saat bilgisi eksik | tek arama teriminde gorundu,1,2026-04-22T16:05:31.976Z,41.184001,28.6121733
